Nes,rep,N,r,window_1,window_2
0.02,7,1000,0.0001,0.025599120150007634,0.021232899800990118
0.5,10,1000,0.0001,0.02383064891544588,0.029350012605630423
8.0,18,1000,0.0001,0.028746222383119312,0.02892059941497086
100.0,7,1000,0.0001,0.02766729058352931,0.02930640123306179
2.0,18,1000,0.0001,0.02854673985399284,0.02603040792739649
15.0,18,1000,0.0001,0.02657312760938052,0.027583338781939217
12.0,23,1000,0.0001,0.02764825318365931,0.02877986380519033
0.05,40,1000,0.0001,0.02929041460773043,0.02738861708685438
200.0,38,1000,0.0001,0.026362519938997023,0.027472458107905523
2.0,25,1000,0.0001,0.029473816146807504,0.03029154620631048
15.0,38,1000,0.0001,0.030384794366718443,0.028681662011100638
1.0,31,1000,0.0001,0.031071533761688176,0.032073050514525914
50.0,5,1000,0.0001,0.02619633939697002,0.022250752871643728
20.0,30,1000,0.0001,0.02790127289964512,0.02793104194709757
28.0,0,1000,0.0001,0.030535064209210584,0.02677863514875758
15.0,4,1000,0.0001,0.030367340817040952,0.03067034808740446
28.0,5,1000,0.0001,0.029739610205510393,0.027690224043202347
4.0,32,1000,0.0001,0.024709358310915645,0.024233856011800784
200.0,18,1000,0.0001,0.02498456072503641,0.029290079953997787
28.0,48,1000,0.0001,0.03177465884694243,0.02881883620281029
28.0,6,1000,0.0001,0.026301398130906636,0.024180818289914547
1.0,1,1000,0.0001,0.025914055593779822,0.024768295927796516
0.0,28,1000,0.0001,0.02479290059602995,0.027653198632931753
0.2,1,1000,0.0001,0.01748567026751358,0.021038472309615527
0.0,177,1000,0.0001,0.027962462286114396,0.02649316475123759
0.01,49,1000,0.0001,0.02502231711185566,0.026973638544927337
50.0,41,1000,0.0001,0.02297515174958762,0.02667108417720895
2.0,38,1000,0.0001,0.019729158429921647,0.015917718494924876
0.2,45,1000,0.0001,0.030122626715335825,0.029884619025951343
25.0,18,1000,0.0001,0.030372487946397457,0.03007551661983111
4.0,49,1000,0.0001,0.027194882410120635,0.02934129510175514
22.0,20,1000,0.0001,0.025469689680484176,0.02448702256212827
24.0,12,1000,0.0001,0.031429952916646076,0.025498003931196715
5.0,19,1000,0.0001,0.027369294065703365,0.02642906911145568
0.1,34,1000,0.0001,0.02388836399219972,0.02470044777738906
2.0,47,1000,0.0001,0.028822689471473643,0.02615005525076258
12.0,22,1000,0.0001,0.026720559246962525,0.02545678661133064
0.0,100,1000,0.0001,0.024310419259963176,0.026263918552927812
0.1,26,1000,0.0001,0.0288097779318967,0.02485089027451386
0.1,10,1000,0.0001,0.0287339982239113,0.03052314796239823
0.0,87,1000,0.0001,0.027980808685434455,0.02569934734236727
0.5,42,1000,0.0001,0.02928221267063365,0.02712477614780754
0.0,73,1000,0.0001,0.025737500506025322,0.029373949060453163
50.0,26,1000,0.0001,0.025959324338216953,0.02973573802390128
4.0,8,1000,0.0001,0.023432805581279144,0.030306454239712156
0.0,237,1000,0.0001,0.026680080756037835,0.02620907289764495
0.0,130,1000,0.0001,0.020838395284764305,0.02267008163608187
30.0,4,1000,0.0001,0.024683943525176347,0.030066365052252825
0.05,3,1000,0.0001,0.030442932557628012,0.027614926190309627
30.0,13,1000,0.0001,0.02818145281164077,0.03153172064803239
30.0,16,1000,0.0001,0.029836632201610234,0.028270914006700447
0.0,79,1000,0.0001,0.027202062762138275,0.03179121974898757
24.0,15,1000,0.0001,0.026202444920246107,0.027796362526126397
5.0,10,1000,0.0001,0.029084071931596674,0.02739319378768941
0.5,20,1000,0.0001,0.026781946822341276,0.025110727821391215
0.0,193,1000,0.0001,0.032486732105605376,0.032453994869743624
200.0,36,1000,0.0001,0.02674689136856855,0.02537076288414435
100.0,35,1000,0.0001,0.02283609823091167,0.019835984754237833
0.1,33,1000,0.0001,0.02963158406920366,0.03292199936996864
10.0,11,1000,0.0001,0.024185683081154197,0.02285194388119413
0.1,4,1000,0.0001,0.018330860162008217,0.023158058864943404
28.0,4,1000,0.0001,0.02951385065453282,0.025710454772738787
10.0,32,1000,0.0001,0.02328709803190172,0.02430882637931911
5.0,29,1000,0.0001,0.022656761280064136,0.026616867406370443
4.0,36,1000,0.0001,0.033312079361968214,0.024417137937896925
10.0,31,1000,0.0001,0.0254195760818042,0.019357150466523372
20.0,43,1000,0.0001,0.02366189704185224,0.024579376385819387
0.0,13,1000,0.0001,0.02068153010750549,0.019066469893494788
25.0,35,1000,0.0001,0.02995506740237027,0.029859309996499814
1.0,13,1000,0.0001,0.01677256890044514,0.019641504510225605
20.0,25,1000,0.0001,0.026853409020451163,0.02654706129206477
100.0,45,1000,0.0001,0.027141054706735473,0.02494990589529488
4.0,40,1000,0.0001,0.022145463164158403,0.022625454717736044
1.0,5,1000,0.0001,0.021932932590629613,0.02157710880944059
0.0,89,1000,0.0001,0.026903746751337616,0.029207250194509964
12.0,26,1000,0.0001,0.03216864766438339,0.02799035244862252
18.0,26,1000,0.0001,0.028065554505725475,0.02804011860193026
0.1,36,1000,0.0001,0.022390523964198345,0.023157037093854832
10.0,27,1000,0.0001,0.028185156086804518,0.02523265586479329
0.0,151,1000,0.0001,0.022894988141407138,0.021035047696384965
20.0,17,1000,0.0001,0.02582638173208685,0.03127103468173427
4.0,34,1000,0.0001,0.029069060457022938,0.027703170512525837
0.02,4,1000,0.0001,0.02256114792239623,0.019820829068453533
200.0,29,1000,0.0001,0.02900452134906756,0.02897884660333025
15.0,21,1000,0.0001,0.031693223513175835,0.02965212394619748
12.0,10,1000,0.0001,0.028163163095154858,0.031146170221511175
0.0,204,1000,0.0001,0.02922141596679853,0.032182858993949855
2.0,33,1000,0.0001,0.02183778114605744,0.028460056912845744
10.0,39,1000,0.0001,0.027630188184409276,0.025936746219311108
12.0,27,1000,0.0001,0.02717043081554089,0.034527431135556896
20.0,5,1000,0.0001,0.025949837929896653,0.023626776826841497
22.0,15,1000,0.0001,0.024585346859343115,0.02569916135506781
1.0,10,1000,0.0001,0.027264947018351048,0.027141317854892877
0.01,28,1000,0.0001,0.021066057449872604,0.020972228746437414
20.0,47,1000,0.0001,0.023911326486324425,0.02919787564978263
0.0,201,1000,0.0001,0.02286091553977709,0.027555043102155247
22.0,48,1000,0.0001,0.026679484054202878,0.02648479151857602
10.0,5,1000,0.0001,0.029741361056052927,0.028268217576879005
8.0,13,1000,0.0001,0.029216553733686847,0.030168314406720468
1.0,24,1000,0.0001,0.02586549667783392,0.03191345371368576
0.0,149,1000,0.0001,0.032470138027901524,0.02752337734886753
10.0,4,1000,0.0001,0.02558727568778448,0.033348580481024154
0.05,2,1000,0.0001,0.031032581078053987,0.030958786634331784
50.0,49,1000,0.0001,0.023477021967098482,0.028094282418121015
1.0,43,1000,0.0001,0.020730534140707132,0.018757610158508
0.02,6,1000,0.0001,0.03005016578228922,0.026779783741187127
0.0,107,1000,0.0001,0.025911892222611255,0.023774841361068177
5.0,44,1000,0.0001,0.028259757291864713,0.03291232359017963
0.0,11,1000,0.0001,0.028055092395619898,0.03103554846142312
12.0,43,1000,0.0001,0.02732593842492143,0.031977351793589806
0.1,17,1000,0.0001,0.02973598321516082,0.024381602272113702
20.0,20,1000,0.0001,0.026036861806090484,0.02844289550577535
20.0,45,1000,0.0001,0.02501933842392125,0.02466020761838099
1.0,25,1000,0.0001,0.010500963781189117,0.025715380153007828
24.0,4,1000,0.0001,0.029497294489724577,0.019559248492424772
0.0,190,1000,0.0001,0.02317190251112572,0.02445747412870667
25.0,13,1000,0.0001,0.029219088271413694,0.02818647801590088
18.0,40,1000,0.0001,0.02482928800040015,0.02170446776238822
25.0,8,1000,0.0001,0.022714928107405514,0.027881091476573992
0.1,25,1000,0.0001,0.023701411777588888,0.026530717490874635
0.02,12,1000,0.0001,0.02455604009300486,0.021905047768388548
0.0,44,1000,0.0001,0.02972227887194369,0.02644181287164361
28.0,46,1000,0.0001,0.030314746768338563,0.030145798625931503
2.0,6,1000,0.0001,0.026999799322966374,0.02284476294814757
100.0,42,1000,0.0001,0.0242903467753389,0.033237425282264164
0.0,14,1000,0.0001,0.016970870420521176,0.028272900645032406
0.0,24,1000,0.0001,0.025236499032951797,0.03007665871293579
1.0,16,1000,0.0001,0.020367505378269028,0.02419234504125217
0.0,88,1000,0.0001,0.03102267494674731,0.031380373275663904
100.0,46,1000,0.0001,0.025727716826841423,0.025695251004550328
0.0,91,1000,0.0001,0.027745936378819107,0.02808002160008018
2.0,16,1000,0.0001,0.026366998832941742,0.02861085963898206
0.05,47,1000,0.0001,0.02727698061703094,0.0292477461053054
10.0,14,1000,0.0001,0.025633778164908323,0.02749834960748057
24.0,47,1000,0.0001,0.017085234861743168,0.02823251281664095
0.1,28,1000,0.0001,0.028686127750387657,0.027758887491374715
0.0,120,1000,0.0001,0.02650531852092619,0.02566982877943902
50.0,19,1000,0.0001,0.02856531593679691,0.028739452411620715
0.5,45,1000,0.0001,0.02673003356767851,0.027434174686734463
22.0,14,1000,0.0001,0.027419927994399747,0.025391782850142666
20.0,27,1000,0.0001,0.021350760957048017,0.022479860525026395
0.0,109,1000,0.0001,0.028736106729336502,0.026876510356517922
0.05,12,1000,0.0001,0.024091454621731172,0.02643950888644439
0.05,0,1000,0.0001,0.026572833707685463,0.02928905785689293
0.05,36,1000,0.0001,0.02687373272363634,0.027838845046252437
24.0,22,1000,0.0001,0.018822270755537888,0.031072429263463187
0.5,41,1000,0.0001,0.025256509696484936,0.019560740374018802
0.02,11,1000,0.0001,0.02817450538926962,0.02874641190659548
10.0,35,1000,0.0001,0.025626586202310234,0.025594425261263147
0.02,17,1000,0.0001,0.028079479297964945,0.02883076435321777
25.0,19,1000,0.0001,0.028697923064153308,0.027975523293164783
0.02,43,1000,0.0001,0.025203527194359768,0.025898403513175895
10.0,47,1000,0.0001,0.028709234573728856,0.031231034898744996
10.0,2,1000,0.0001,0.02571438952247625,0.023303651529576606
28.0,12,1000,0.0001,0.02608566754437732,0.026466077731886743
28.0,36,1000,0.0001,0.01476026815140768,0.020870349289464553
18.0,7,1000,0.0001,0.029089707191359764,0.02610377057552888
0.01,40,1000,0.0001,0.02976792459322985,0.028906105310265672
0.0,22,1000,0.0001,0.02854959275863809,0.027461432813640784
0.0,152,1000,0.0001,0.02981334072403632,0.026200558991949736
10.0,0,1000,0.0001,0.016641026538327008,0.027162759063953355
2.0,10,1000,0.0001,0.0281828492484626,0.020050323756187916
15.0,25,1000,0.0001,0.023418626560328126,0.024968431036551907
0.0,203,1000,0.0001,0.026580263976198903,0.026425614779739176
30.0,9,1000,0.0001,0.023802118131906722,0.028849621817091015
28.0,49,1000,0.0001,0.027851526884344252,0.029498028413420696
2.0,13,1000,0.0001,0.013238987385369331,0.012659923055152846
25.0,29,1000,0.0001,0.022153803487174478,0.01823613686784351
8.0,9,1000,0.0001,0.02868495957297888,0.02995760604330233
2.0,36,1000,0.0001,0.027940270566528404,0.028079763324166254
1.0,6,1000,0.0001,0.017781994387719473,0.022423455810790634
100.0,31,1000,0.0001,0.028880595234761865,0.031145109455472844
0.02,30,1000,0.0001,0.020754360489024622,0.026085091835591975
12.0,25,1000,0.0001,0.028674060126006363,0.03068421552577641
30.0,20,1000,0.0001,0.02891074519726002,0.029405852732636743
15.0,2,1000,0.0001,0.02919914218710947,0.028434719368968586
1.0,2,1000,0.0001,0.029812514897745036,0.030366673263663324
200.0,15,1000,0.0001,0.026423888837441973,0.023115235987799465
100.0,43,1000,0.0001,0.02868103761088069,0.03079016506725351
1.0,3,1000,0.0001,0.025502649741487207,0.028400185604280353
4.0,6,1000,0.0001,0.02784211700785056,0.03034464552227621
15.0,43,1000,0.0001,0.02809005029651488,0.03098455450972555
8.0,11,1000,0.0001,0.028576294730736605,0.026820016548827475
8.0,26,1000,0.0001,0.024951484355217816,0.025847888148407605
15.0,26,1000,0.0001,0.022724984085204448,0.026526543363168262
0.2,16,1000,0.0001,0.028803459206960376,0.03086858719535993
200.0,0,1000,0.0001,0.02827072339516988,0.025494872110605644
0.2,25,1000,0.0001,0.027450891070553585,0.023192487584379324
20.0,3,1000,0.0001,0.029700169237462007,0.02998314456522836
200.0,23,1000,0.0001,0.02411243641782098,0.026300922292114785
200.0,44,1000,0.0001,0.02459786245112268,0.02600355848692443
30.0,48,1000,0.0001,0.02883673942797159,0.028799774455722935
0.0,124,1000,0.0001,0.029758850517525984,0.026528403180159046
0.0,164,1000,0.0001,0.02411911880594036,0.024970963793189846
0.02,44,1000,0.0001,0.02556290178508938,0.024872695711785766
200.0,7,1000,0.0001,0.02725142601930109,0.028758676739837126
4.0,9,1000,0.0001,0.031026463777188946,0.026409544269213592
1.0,26,1000,0.0001,0.019969361061053115,0.02320502300415039
8.0,28,1000,0.0001,0.027387267902395263,0.02471909150957561
30.0,35,1000,0.0001,0.021696395792789758,0.025116349868493548
4.0,28,1000,0.0001,0.030925797696884933,0.030208993151657676
10.0,18,1000,0.0001,0.023306622262113205,0.030050909272463757
0.0,185,1000,0.0001,0.024993910459523087,0.02701463618180919
22.0,39,1000,0.0001,0.028851403164158348,0.028762700863043267
24.0,43,1000,0.0001,0.019547527759388054,0.023306337366868463
200.0,16,1000,0.0001,0.02491419114755751,0.024145287335366892
20.0,28,1000,0.0001,0.023730204567228394,0.02416840140907052
25.0,38,1000,0.0001,0.02562871938096912,0.015484160179009053
0.0,153,1000,0.0001,0.020549704128206517,0.0240271192279615
0.01,10,1000,0.0001,0.03162842455922807,0.02913581098854957
15.0,10,1000,0.0001,0.02847691659182964,0.028026900034001847
0.5,3,1000,0.0001,0.029295193222661345,0.02808601375068771
0.1,35,1000,0.0001,0.027582245186259444,0.02536213879393976
0.0,221,1000,0.0001,0.022942098359918093,0.02373317122556146
10.0,46,1000,0.0001,0.03104223750487533,0.030546595331766683
0.1,9,1000,0.0001,0.02686595480274026,0.020211294076703933
200.0,11,1000,0.0001,0.023173458186909416,0.03033838359618004
4.0,26,1000,0.0001,0.031878681470073736,0.03119517744887257
10.0,34,1000,0.0001,0.029706289364468286,0.027808154430721623
0.0,19,1000,0.0001,0.025919933797690045,0.028067257889894604
25.0,22,1000,0.0001,0.019998170830541572,0.021067947466373433
20.0,18,1000,0.0001,0.028458546720336115,0.025863757627881567
0.02,5,1000,0.0001,0.031190699123956323,0.03147547515675795
5.0,14,1000,0.0001,0.027351397092854734,0.025086129109455606
4.0,41,1000,0.0001,0.028275102507125473,0.02917296934646744
0.2,32,1000,0.0001,0.028020531774588773,0.02675130865043271
1.0,49,1000,0.0001,0.026166232577629005,0.024442260718036044
20.0,33,1000,0.0001,0.021481383527176472,0.0272280685144259
0.0,52,1000,0.0001,0.030634494180709185,0.03157299266963351
10.0,25,1000,0.0001,0.02621327687684397,0.025749187581379136
25.0,46,1000,0.0001,0.028582738187909514,0.026295872777638955
20.0,13,1000,0.0001,0.029984960679034132,0.030831596981849226
0.01,36,1000,0.0001,0.02224454208510435,0.02995377777688895
0.05,39,1000,0.0001,0.02694198738036918,0.031243684350217665
18.0,24,1000,0.0001,0.029277430041502187,0.019750517293864737
5.0,25,1000,0.0001,0.026543114804740354,0.02572274551927611
0.01,4,1000,0.0001,0.029414458827941508,0.023089097834891933
0.0,147,1000,0.0001,0.030528938688934547,0.029924277074853848
1.0,17,1000,0.0001,0.01949331403270171,0.017351035564778353
28.0,29,1000,0.0001,0.02462811857892907,0.01955168366018313
25.0,44,1000,0.0001,0.027017103829191605,0.030753810675533896
28.0,45,1000,0.0001,0.03012976176308828,0.032028976976849026
22.0,7,1000,0.0001,0.023742697966898523,0.02875447731786598
0.05,45,1000,0.0001,0.028573749570478587,0.024549948902445263
0.2,44,1000,0.0001,0.027067937250862643,0.02656492262813148
0.01,9,1000,0.0001,0.02713340396819853,0.02487926842742149
0.5,5,1000,0.0001,0.02689191350067523,0.030930914283714306
18.0,18,1000,0.0001,0.024105428543427294,0.02300331570978557
1.0,29,1000,0.0001,0.027216625463273237,0.025908993390669696
1.0,34,1000,0.0001,0.026267075776788988,0.027674594129706593
0.02,26,1000,0.0001,0.03000240623131168,0.02558946288014413
0.0,121,1000,0.0001,0.030813051368568524,0.02314493053152667
25.0,3,1000,0.0001,0.022972336480824165,0.01597139301865107
0.0,112,1000,0.0001,0.030208295550777677,0.0339765326046302
0.2,39,1000,0.0001,0.02794641023251176,0.0306265971158559
0.05,31,1000,0.0001,0.03116060524726251,0.028211399231961757
30.0,28,1000,0.0001,0.027041435199760024,0.02892043496074827
100.0,49,1000,0.0001,0.02686270390519531,0.029423813152657744
25.0,17,1000,0.0001,0.024295020576028867,0.024690261853092785
0.0,61,1000,0.0001,0.026758153454672855,0.02418934665133266
22.0,49,1000,0.0001,0.03046492771038564,0.025903245735286858
50.0,39,1000,0.0001,0.023530013562678326,0.0294829765658284
0.02,13,1000,0.0001,0.030569599505975344,0.030010803623181256
24.0,8,1000,0.0001,0.028350390521526235,0.020240424028201556
25.0,1,1000,0.0001,0.02720656599930004,0.03088111965698297
0.02,47,1000,0.0001,0.02395694492424635,0.021865783203160273
0.5,26,1000,0.0001,0.024179080033001763,0.019532866159308084
0.0,4,1000,0.0001,0.02936140874643742,0.02651711861793097
50.0,1,1000,0.0001,0.02623106271213568,0.024946158462923224
100.0,28,1000,0.0001,0.02886810143907204,0.029950818996949947
12.0,9,1000,0.0001,0.024875015681784154,0.02665520203910209
10.0,3,1000,0.0001,0.026656702519126163,0.027937968472423757
18.0,49,1000,0.0001,0.02923312920246027,0.0218187598469925
50.0,21,1000,0.0001,0.030285952708635606,0.030692317602880343
0.01,6,1000,0.0001,0.024713887535376768,0.029216073513675802
0.0,208,1000,0.0001,0.02745844425521289,0.027501917654882833
1.0,33,1000,0.0001,0.02722375801790098,0.03038590139506984
24.0,11,1000,0.0001,0.02788191072953662,0.02751623250162521
0.2,8,1000,0.0001,0.02443765488174424,0.02646419573878711
24.0,37,1000,0.0001,0.030359554345717292,0.030725085379268945
12.0,20,1000,0.0001,0.028255681260063142,0.029302476950847686
100.0,13,1000,0.0001,0.030563012550627735,0.025987546272313665
0.2,42,1000,0.0001,0.028506635385769374,0.029396558007900513
20.0,34,1000,0.0001,0.029580525669283576,0.026769905517275965
100.0,18,1000,0.0001,0.02712603319765995,0.02903724862643142
0.02,42,1000,0.0001,0.01958696689034463,0.026124750227511487
100.0,22,1000,0.0001,0.027823455764788348,0.027530579175958927
0.0,138,1000,0.0001,0.02484024667033363,0.019830707966398416
0.0,184,1000,0.0001,0.02832511476273829,0.023523868764438363
28.0,43,1000,0.0001,0.030193843654182807,0.027986573426671407
200.0,12,1000,0.0001,0.030328906138307014,0.03167238683534181
0.0,3,1000,0.0001,0.0290451695124757,0.031140852187609452
25.0,45,1000,0.0001,0.030207369914495883,0.029308843493174783
0.0,173,1000,0.0001,0.0295457203220162,0.027794508417421076
18.0,25,1000,0.0001,0.025419464966248445,0.023318006770338642
12.0,19,1000,0.0001,0.023407197566878476,0.01959674968848453
0.1,7,1000,0.0001,0.030703378443922263,0.03190479102055119
28.0,13,1000,0.0001,0.02469088681934113,0.02464665112055619
0.1,18,1000,0.0001,0.019112906090304655,0.024688151700585165
24.0,6,1000,0.0001,0.03039164898244929,0.030044965992299718
0.0,25,1000,0.0001,0.027770165081254152,0.0264035730896546
0.02,37,1000,0.0001,0.02841846936346826,0.026098464032201677
0.0,168,1000,0.0001,0.030873348435421867,0.023627139861993187
2.0,20,1000,0.0001,0.027490881862093242,0.023905082153107743
24.0,28,1000,0.0001,0.025279971780589203,0.02431881011750584
100.0,3,1000,0.0001,0.03077398766738353,0.030218496091804787
0.2,7,1000,0.0001,0.022041279904995336,0.019406059019951117
0.0,211,1000,0.0001,0.025673599170958714,0.0263297285934298
30.0,32,1000,0.0001,0.03234806777238881,0.029575137070853692
28.0,27,1000,0.0001,0.029104014063703373,0.028145733913695722
0.02,3,1000,0.0001,0.027050827825391373,0.027795023651182606
5.0,16,1000,0.0001,0.02889435765888296,0.022195412435621883
50.0,12,1000,0.0001,0.02629388138906962,0.02591553819590989
20.0,11,1000,0.0001,0.02812250657832899,0.03075729973798704
0.1,44,1000,0.0001,0.029366180295014834,0.02629742625231282
25.0,26,1000,0.0001,0.026946090313515754,0.025032105299265108
0.0,82,1000,0.0001,0.03277823560278025,0.031378011411570685
18.0,28,1000,0.0001,0.02924429935996821,0.028522106061303187
0.0,41,1000,0.0001,0.021940984496224964,0.028611404867243437
18.0,36,1000,0.0001,0.030193876597830023,0.029083998636931944
50.0,42,1000,0.0001,0.0276804604690237,0.025435709843492374
15.0,19,1000,0.0001,0.025055381314065803,0.02605722046802359
8.0,15,1000,0.0001,0.029014280873043724,0.026188933589679664
0.0,45,1000,0.0001,0.02983697728986461,0.029535595867793522
12.0,28,1000,0.0001,0.026961086371318714,0.03047411358167924
4.0,45,1000,0.0001,0.02662094291114567,0.026734801861093165
100.0,32,1000,0.0001,0.01986897311365585,0.02334113360168018
0.02,1,1000,0.0001,0.02691219644982262,0.027144706247312494
0.0,228,1000,0.0001,0.03113864983749201,0.02877667709285474
0.05,24,1000,0.0001,0.025396192199610142,0.03051703890194517
0.5,13,1000,0.0001,0.019645704125206366,0.01810565231061567
0.1,37,1000,0.0001,0.02961802377718903,0.03294925904395235
2.0,34,1000,0.0001,0.022941434249712664,0.022796683138157057
0.0,155,1000,0.0001,0.027092916252812786,0.02513286304015211
25.0,37,1000,0.0001,0.0289559614240713,0.026591940019001094
0.1,47,1000,0.0001,0.02537621200060009,0.03146204674533738
50.0,38,1000,0.0001,0.029223350233511792,0.020921303117155992
20.0,29,1000,0.0001,0.03397706951647603,0.027405180109005545
30.0,11,1000,0.0001,0.022902782589129582,0.023172745637281965
8.0,24,1000,0.0001,0.025433859466973494,0.020334834037702018
15.0,12,1000,0.0001,0.03159383611680591,0.0291996813680685
10.0,12,1000,0.0001,0.03151306353217674,0.026139834945747373
8.0,35,1000,0.0001,0.03220609052452633,0.030070747897394938
0.01,17,1000,0.0001,0.02452025807390377,0.021723711294564865
15.0,15,1000,0.0001,0.019664700012000692,0.029843295700785182
0.01,1,1000,0.0001,0.024471917506875406,0.0251460315665785
0.2,48,1000,0.0001,0.02651116515225765,0.026924869085454373
25.0,16,1000,0.0001,0.02622083113155666,0.027222857465873447
10.0,20,1000,0.0001,0.02895393216960865,0.026667489512475766
25.0,10,1000,0.0001,0.025758620423021187,0.024660361418070945
5.0,40,1000,0.0001,0.02771103044752248,0.027167766970348645
24.0,41,1000,0.0001,0.02827752989949514,0.03000269658782944
0.05,44,1000,0.0001,0.02364020921646096,0.021765524366218387
200.0,37,1000,0.0001,0.02835039050152515,0.028809826645332357
12.0,12,1000,0.0001,0.026040159567978408,0.028799052843642255
4.0,13,1000,0.0001,0.029471321890094555,0.02818386025901301
30.0,45,1000,0.0001,0.017075510270513617,0.028272217749887568
22.0,33,1000,0.0001,0.03055819297264876,0.027499403085154375
0.1,12,1000,0.0001,0.02386393075653795,0.02641000614830753
50.0,47,1000,0.0001,0.02631656283014157,0.022151883799190072
8.0,20,1000,0.0001,0.026068065602280144,0.026953519832991758
0.0,65,1000,0.0001,0.020642613365668402,0.019613699532976793
0.01,26,1000,0.0001,0.03333715052952671,0.028856036826841455
0.05,8,1000,0.0001,0.025532756648832627,0.02575798714635746
8.0,5,1000,0.0001,0.02974372494924752,0.029995694937747067
200.0,21,1000,0.0001,0.02205457867493381,0.028328321281064092
24.0,21,1000,0.0001,0.023061297848892492,0.022248360462023234
0.0,174,1000,0.0001,0.029840345193259787,0.026961453326666492
0.0,135,1000,0.0001,0.028682960888044545,0.03285605835691806
0.0,248,1000,0.0001,0.02925614168908453,0.03140982656832848
10.0,22,1000,0.0001,0.021166959834991807,0.022692196202810242
0.0,216,1000,0.0001,0.024133683813190747,0.02784216780039012
4.0,7,1000,0.0001,0.026559941367068466,0.02836454403120171
30.0,47,1000,0.0001,0.02687793525176269,0.027033399096954975
0.05,27,1000,0.0001,0.02751453157357878,0.028772551665583408
20.0,19,1000,0.0001,0.029699298165908397,0.029021201348067502
50.0,29,1000,0.0001,0.02876127198559941,0.028493041948097562
0.1,49,1000,0.0001,0.028382491747587515,0.030236898870943725
24.0,42,1000,0.0001,0.029224776506825437,0.029835016362818226
0.5,0,1000,0.0001,0.017015051556577936,0.024281200214010753
0.0,242,1000,0.0001,0.029394889590479686,0.030740527570378727
28.0,21,1000,0.0001,0.02887518326416321,0.025910830650532655
0.02,35,1000,0.0001,0.02618922595729797,0.024141527503375268
25.0,41,1000,0.0001,0.029592663330166646,0.02768820428321425
0.05,26,1000,0.0001,0.025188027879394077,0.029104245816290824
0.0,59,1000,0.0001,0.025948767878393994,0.025906802046102326
18.0,42,1000,0.0001,0.02661140615230766,0.029435498510925646
30.0,42,1000,0.0001,0.02738152864343229,0.021893267840392076
15.0,40,1000,0.0001,0.03149617107055364,0.030968785968298603
1.0,38,1000,0.0001,0.020063166308315547,0.022767206756337963
4.0,18,1000,0.0001,0.023528463287164448,0.03152751299765007
0.0,195,1000,0.0001,0.024326205224261405,0.02906267134456739
24.0,39,1000,0.0001,0.02622006556427828,0.02939847363568188
1.0,36,1000,0.0001,0.026379907595379917,0.022651066918345977
5.0,34,1000,0.0001,0.029842108282414313,0.029325197087854415
0.0,249,1000,0.0001,0.024633112903645296,0.026262509545477434
100.0,30,1000,0.0001,0.029065160092004765,0.030200229975498837
15.0,42,1000,0.0001,0.023577186988349565,0.02967347097954909
12.0,16,1000,0.0001,0.028831757538877036,0.02571737952297626
0.05,6,1000,0.0001,0.03222851282064111,0.02918430725336276
0.0,241,1000,0.0001,0.031049795422771215,0.030351660261013155
0.01,20,1000,0.0001,0.0311551060453024,0.029775196822841268
0.05,32,1000,0.0001,0.027335542723136326,0.03044030592929656
24.0,49,1000,0.0001,0.028059781247062487,0.031629940287014595
12.0,7,1000,0.0001,0.028478804693234758,0.025329120699035007
0.05,9,1000,0.0001,0.02337132240512041,0.02582044827041363
24.0,20,1000,0.0001,0.024393259618981034,0.021464999619981072
0.0,162,1000,0.0001,0.03298752947147368,0.029487625792289827
0.0,9,1000,0.0001,0.024109415810790763,0.014947734052702746
0.0,156,1000,0.0001,0.03190291135156777,0.02646224669133473
12.0,31,1000,0.0001,0.023748587676383937,0.02277223422071115
10.0,13,1000,0.0001,0.023926024600230144,0.024386331314565895
0.0,239,1000,0.0001,0.029126139722986416,0.026821976602830238
0.0,213,1000,0.0001,0.02585740387719393,0.024720707128356553
5.0,1,1000,0.0001,0.031709880458023046,0.02967567895494784
0.0,140,1000,0.0001,0.02811024322216119,0.026830942626131303
0.1,15,1000,0.0001,0.02300377630481533,0.02482144030701549
0.2,43,1000,0.0001,0.026138922797139964,0.026609691371568697
12.0,14,1000,0.0001,0.028827439737986963,0.02703036064103217
0.0,76,1000,0.0001,0.02979693601880106,0.025043124760238046
2.0,8,1000,0.0001,0.02379832828841445,0.028619735552777713
28.0,20,1000,0.0001,0.022459401902095243,0.03320001089454488
5.0,13,1000,0.0001,0.024985184557227955,0.026435447978399054
24.0,3,1000,0.0001,0.026066728991449663,0.027649702117106007
18.0,10,1000,0.0001,0.02564781297364886,0.02809938750337526
50.0,34,1000,0.0001,0.02522670926846352,0.029202593185659383
12.0,11,1000,0.0001,0.028891271399570127,0.03289700182809165
0.1,45,1000,0.0001,0.034771239569978636,0.030857595497774993
24.0,10,1000,0.0001,0.02897931156857855,0.02849365018850951
30.0,15,1000,0.0001,0.02855304631031559,0.027201091734586895
0.0,220,1000,0.0001,0.015001771658583005,0.02050115049952509
4.0,16,1000,0.0001,0.02687000844342229,0.02921777324366233
0.0,219,1000,0.0001,0.0300626896214812,0.02939617166158317
0.1,24,1000,0.0001,0.0304697202580131,0.02869799242462143
0.05,19,1000,0.0001,0.0246685066053304,0.02058267420871058
0.0,34,1000,0.0001,0.026363385434271858,0.024617409311465763
